Episode,Reward,Steps,Epsilon,Loss
624,375.625,1129,0.04359387414694703,0
625,182.75,417,0.043375904776212296,0
626,255.5,1761,0.043159025252331236,0
627,532.75,1467,0.04294323012606958,0
628,503.625,1144,0.04272851397543923,0
629,160.25,618,0.04251487140556204,0
630,398.875,1452,0.04230229704853423,0
631,1246.25,2045,0.04209078556329156,0
632,598.125,2337,0.0418803316354751,0
633,424.75,1890,0.041670929977297724,0
634,402.875,835,0.04146257532741124,0
635,223.25,617,0.04125526245077418,0
636,182.875,678,0.04104898613852031,0
637,153.875,810,0.04084374120782771,0
638,1357.625,3527,0.04063952250178857,0
639,356.625,1145,0.04043632488927963,0
640,349.875,1768,0.04023414326483323,0
641,452.0,946,0.040032972548509065,0
642,139.75,1039,0.03983280768576652,0
643,773.875,2283,0.03963364364733769,0
644,479.5,1380,0.039435475429100995,0
645,342.875,1219,0.03923829805195549,0
646,460.375,1909,0.03904210656169572,0
647,494.5,1912,0.03884689602888724,0
648,516.875,1382,0.0386526615487428,0
649,522.875,2771,0.03845939824099909,0
650,172.0,646,0.03826710124979409,0
651,214.125,1180,0.038075765743545126,0
652,105.0,2308,0.0378853869148274,0
653,251.75,1532,0.03769595998025326,0
654,420.25,3082,0.03750748018035199,0
655,182.875,1205,0.037319942779450235,0
656,184.0,2239,0.037133343065552986,0
657,231.5,1060,0.03694767635022522,0
658,800.25,1967,0.036762937968474095,0
659,392.625,1268,0.03657912327863173,0
660,282.25,968,0.036396227662238566,0
661,673.125,2515,0.03621424652392737,0
662,226.125,1224,0.036033175291307735,0
663,188.125,1556,0.03585300941485119,0
664,712.5,1765,0.035673744367776934,0
665,614.625,2276,0.03549537564593805,0
666,890.25,2934,0.035317898767708356,0
667,974.625,2313,0.03514130927386981,0
668,583.75,2099,0.03496560272750046,0
669,221.625,987,0.03479077471386296,0
670,995.375,2033,0.03461682084029365,0
671,307.625,1010,0.034443736736092176,0
672,216.25,1259,0.034271518052411715,0
673,357.875,1681,0.034100160462149656,0
674,1109.375,2908,0.03392965965983891,0
675,241.0,2666,0.033760011361539714,0
676,483.0,2060,0.03359121130473201,0
677,1271.75,2558,0.033423255248208356,0
678,399.75,1648,0.03325613897196732,0
679,510.875,1941,0.03308985827710748,0
680,741.0,2641,0.032924408985721944,0
681,346.625,1304,0.03275978694079333,0
682,428.25,919,0.032595988006089364,0
683,598.625,1541,0.032433008066058915,0
684,744.5,2226,0.03227084302572862,0
685,334.625,838,0.032109488810599975,0
686,1196.0,2748,0.031948941366546975,0
687,743.5,2751,0.03178919665971424,0
688,1704.5,3199,0.03163025067641567,0
689,284.625,2855,0.03147209942303359,0
690,443.125,1442,0.03131473892591842,0
691,864.0,2238,0.031158165231288826,0
692,612.125,1407,0.03100237440513238,0
693,199.875,1532,0.030847362533106718,0
694,631.625,1534,0.030693125720441184,0
695,1523.25,3987,0.030539660091838977,0
